step,loss,lr,vram_gb
24181,0.9042005782536581,3.379468678255166e-05,3.219584
24182,0.9046426569260074,3.3791407018694656e-05,3.211708416
24183,0.90403860242659,3.378812725483765e-05,3.211896832
24184,0.9044041626303806,3.378484749098065e-05,3.2144256
24185,0.9042248649484828,3.378156772712365e-05,3.209780224
24186,0.9047068810238852,3.377828796326665e-05,3.221541376
24187,0.9047491064071074,3.3775008199409645e-05,3.208606208
24188,0.9039880773201002,3.377172843555264e-05,3.213208064
24189,0.9039827743507339,3.376844867169564e-05,3.214820352
24190,0.9039358926712885,3.3765168907838636e-05,3.215292416
24191,0.9039128660186543,3.376188914398163e-05,3.213210624
24192,0.9037429472207441,3.375860938012463e-05,3.213201408
24193,0.9039818481131806,3.375532961626763e-05,3.21183488
24194,0.9037524924016906,3.375204985241063e-05,3.217540608
24195,0.9037791306115105,3.3748770088553624e-05,3.214006784
24196,0.9037037692553713,3.374549032469662e-05,3.20859136
24197,0.903725749734731,3.374221056083962e-05,3.219383808
24198,0.9038417476936593,3.373893079698262e-05,3.213262336
24199,0.9037569729945971,3.373565103312562e-05,3.2144512
24200,0.9037344991005375,3.373237126926861e-05,3.228443136
24201,0.9038277539945557,3.3729091505411614e-05,3.214069248
24202,0.9032110201343312,3.372581174155461e-05,3.219584
24203,0.90297025158623,3.372253197769761e-05,3.221596672
24204,0.9025686359833344,3.3719252213840606e-05,3.217957888
24205,0.9021419748346671,3.37159724499836e-05,3.213621248
24206,0.9025498763527139,3.37126926861266e-05,3.228612608
24207,0.9030403439010842,3.3709412922269604e-05,3.224054784
24208,0.9030435564424261,3.370613315841259e-05,3.213888
24209,0.9030932820949238,3.3702853394555594e-05,3.212143104
24210,0.9020583320222795,3.369957363069859e-05,3.22836992
24211,0.9019945659860968,3.369629386684159e-05,3.212951552
24212,0.9019187659211457,3.3693014102984586e-05,3.213398016
24213,0.901893217395991,3.368973433912758e-05,3.208710144
24214,0.9015250831097364,3.368645457527058e-05,3.21623296
24215,0.9013262438587845,3.3683174811413584e-05,3.226374656
24216,0.9012240816652775,3.367989504755657e-05,3.212711936
24217,0.9011514763347804,3.3676615283699574e-05,3.208602112
24218,0.901112805698067,3.3673335519842576e-05,3.212951552
24219,0.9014324654452502,3.367005575598557e-05,3.212694016
24220,0.9015497615560889,3.3666775992128565e-05,3.213203456
24221,0.9022000175155699,3.366349622827157e-05,3.213197312
24222,0.9022774788923562,3.366021646441456e-05,3.217540608
24223,0.9018241855688394,3.3656936700557564e-05,3.207925248
24224,0.9022864268906414,3.365365693670056e-05,3.222189568
24225,0.9020852999389172,3.3650377172843554e-05,3.22641664
24226,0.9025951648503542,3.3647097408986555e-05,3.208539648
24227,0.9026517661102116,3.364381764512956e-05,3.208608768
24228,0.9030868755094708,3.364053788127255e-05,3.208868352
24229,0.9031128443591296,3.363725811741555e-05,3.223799808
24230,0.9024202093295753,3.363397835355854e-05,3.213722624
24231,0.9033517625369132,3.3630698589701544e-05,3.213465088
24232,0.903115362264216,3.3627418825844545e-05,3.21554688
24233,0.9033536462113261,3.3624139061987533e-05,3.217779712
24234,0.9031684249825775,3.3620859298130535e-05,3.222266368
24235,0.9026782802306116,3.361757953427354e-05,3.21326336
24236,0.9020867528766394,3.361429977041653e-05,3.246651392
24237,0.901963105238974,3.361102000655953e-05,3.21338112
24238,0.9028411374054849,3.360774024270253e-05,3.211850752
24239,0.9021998287364841,3.3604460478845523e-05,3.211889152
24240,0.902022044416517,3.3601180714988525e-05,3.212164608
24241,0.9022676509059966,3.359790095113152e-05,3.213202432
24242,0.90280976658687,3.3594621187274515e-05,3.213208576
24243,0.9032461495697498,3.359134142341752e-05,3.217540608
24244,0.9033526081603486,3.358806165956052e-05,3.211450368
24245,0.9036670914117713,3.3584781895703507e-05,3.208645632
24246,0.9043833360553254,3.358150213184651e-05,3.22464768
24247,0.9044309292838443,3.35782223679895e-05,3.210210816
24248,0.9039856518537271,3.3574942604132505e-05,3.210723328
24249,0.9038379595533479,3.35716628402755e-05,3.208677376
24250,0.9037650311656762,3.3568383076418495e-05,3.214804992
24251,0.9033717586204876,3.3565103312561496e-05,3.219823616
24252,0.9031638775405009,3.35618235487045e-05,3.213196288
24253,0.9027874541922938,3.355854378484749e-05,3.213204992
24254,0.9025823686167133,3.355526402099049e-05,3.209826816
24255,0.9023859114467632,3.355198425713349e-05,3.219424768
24256,0.9025514467514586,3.3548704493276485e-05,3.218207232
24257,0.902753401537193,3.3545424729419486e-05,3.212812288
24258,0.9027967164560686,3.354214496556248e-05,3.221258752
24259,0.9032263612456154,3.3538865201705476e-05,3.220051456
24260,0.9034341893426608,3.353558543784848e-05,3.208866816
24261,0.9033570394746494,3.353230567399148e-05,3.208585216
24262,0.9036603592976462,3.352902591013447e-05,3.213211648
24263,0.9042717943422031,3.352574614627747e-05,3.208605184
24264,0.904177785840584,3.352246638242047e-05,3.245768192
24265,0.9045769749383907,3.3519186618563466e-05,3.214174208
24266,0.9050570435437839,3.351590685470646e-05,3.208539648
24267,0.9053561722289305,3.3512627090849456e-05,3.217019904
24268,0.9057169535558205,3.350934732699246e-05,3.227051008
24269,0.905975069849519,3.350606756313546e-05,3.21404672
24270,0.9057879028271418,3.3502787799278454e-05,3.259466752
24271,0.9051312313775998,3.349950803542145e-05,3.216562688
24272,0.9046921395126265,3.349622827156445e-05,3.213246976
24273,0.905126108507393,3.3492948507707446e-05,3.213364224
24274,0.9045612709585111,3.348966874385044e-05,3.222931968
24275,0.9046819793723989,3.348638897999344e-05,3.228149248
24276,0.9044375694461633,3.348310921613644e-05,3.21180416
24277,0.9044649494637269,3.347982945227944e-05,3.21394688
24278,0.9042172892403323,3.3476549688422434e-05,3.209099264
24279,0.9048259322170634,3.347326992456543e-05,3.212143104
24280,0.9058962804276962,3.346999016070843e-05,3.209773056
24281,0.9064290201407857,3.346671039685143e-05,3.210723328
24282,0.9059111115080305,3.346343063299443e-05,3.215537664
24283,0.9059873898816295,3.346015086913742e-05,3.209826816
24284,0.9055370913562365,3.3456871105280424e-05,3.208590848
24285,0.9061255686287768,3.345359134142342e-05,3.214474752
24286,0.9057867116038687,3.345031157756642e-05,3.209734144
24287,0.9059151171077974,3.344703181370941e-05,3.219426304
24288,0.9060335763101466,3.344375204985241e-05,3.21152
24289,0.9057028219592758,3.344047228599541e-05,3.214287872
24290,0.9057723525469191,3.343719252213841e-05,3.208539648
24291,0.905648604084272,3.34339127582814e-05,3.215533056
24292,0.9054549485002644,3.3430632994424404e-05,3.213330432
24293,0.9051906608534046,3.34273532305674e-05,3.217958912
24294,0.9051367277768441,3.34240734667104e-05,3.217029632
24295,0.9047755296831019,3.3420793702853396e-05,3.208560128
24296,0.905090618908871,3.341751393899639e-05,3.213208064
24297,0.9050285155442543,3.341423417513939e-05,3.208620032
24298,0.9044930905033834,3.3410954411282394e-05,3.227497984
24299,0.9047193352808245,3.340767464742539e-05,3.228471296
24300,0.9054446852696129,3.3404394883568384e-05,3.225205248
24301,0.9053034364921041,3.3401115119711385e-05,3.211497984
24302,0.9059005435486324,3.339783535585438e-05,3.208595968
24303,0.9059411745448597,3.3394555591997375e-05,3.209734144
24304,0.9058978719660081,3.339127582814038e-05,3.228583936
24305,0.9055079886154271,3.338799606428337e-05,3.212050944
24306,0.9053719380148686,3.3384716300426374e-05,3.208597504
24307,0.9055614210874774,3.338143653656937e-05,3.21481216
24308,0.9050819216971285,3.3378156772712364e-05,3.216900096
24309,0.905095527053345,3.3374877008855365e-05,3.225794048
24310,0.9056865704723168,3.337159724499836e-05,3.214043648
24311,0.9052865884744097,3.336831748114136e-05,3.213195776
24312,0.905042992393719,3.336503771728436e-05,3.218979328
24313,0.9052495898969937,3.336175795342735e-05,3.211515904
24314,0.905720319795655,3.3358478189570353e-05,3.22836992
24315,0.9060262205742765,3.3355198425713355e-05,3.213207552
24316,0.9061402437381912,3.335191866185634e-05,3.214486528
24317,0.9058298772771377,3.3348638897999345e-05,3.2121472
24318,0.9063360550638754,3.334535913414235e-05,3.217958912
24319,0.9057664305169602,3.334207937028534e-05,3.222620672
24320,0.9060965474706609,3.3338799606428337e-05,3.223768576
24321,0.9047871519403998,3.333551984257134e-05,3.213448192
24322,0.9039723436353961,3.333224007871433e-05,3.21184256
24323,0.9044568936718861,3.3328960314857335e-05,3.22573056
24324,0.9043394062860171,3.332568055100033e-05,3.208565248
24325,0.9050055721966782,3.3322400787143325e-05,3.21320704
24326,0.9051677763467887,3.3319121023286327e-05,3.208585216
24327,0.9049655127158621,3.331584125942932e-05,3.212711936
24328,0.9050445805682102,3.3312561495572316e-05,3.2372352
24329,0.9050098196050385,3.330928173171532e-05,3.212455936
24330,0.9049135158403078,3.330600196785831e-05,3.217025024
24331,0.9045363648055355,3.3302722204001315e-05,3.214605312
24332,0.9046594532957534,3.329944244014431e-05,3.209636352
24333,0.9041478257632116,3.3296162676287305e-05,3.208869376
24334,0.9039096031716326,3.3292882912430306e-05,3.208599552
24335,0.9042594603943871,3.328960314857331e-05,3.219375104
24336,0.9041907454031752,3.32863233847163e-05,3.227821568
24337,0.904478414611076,3.32830436208593e-05,3.213277696
24338,0.9039272125746356,3.32797638570023e-05,3.216940544
24339,0.9041152225184487,3.3276484093145295e-05,3.211866112
24340,0.9042962074215757,3.3273204329288296e-05,3.213615104
24341,0.9041163618984865,3.326992456543129e-05,3.218745856
24342,0.9034487545612501,3.3266644801574286e-05,3.212691456
24343,0.9037956624600337,3.326336503771729e-05,3.211447296
24344,0.9035547510761535,3.326008527386029e-05,3.211790336
24345,0.9033647669706261,3.325680551000328e-05,3.211572736
24346,0.9034899228386348,3.325352574614628e-05,3.21268992
24347,0.9035315842501587,3.3250245982289274e-05,3.209842176
24348,0.9039850432000821,3.3246966218432276e-05,3.22719744
24349,0.9035201974160736,3.324368645457527e-05,3.223032832
24350,0.9035434223286575,3.3240406690718266e-05,3.213243392
24351,0.9034961544483667,3.323712692686127e-05,3.21481216
24352,0.9036235460586614,3.323384716300427e-05,3.258963968
24353,0.9035652845044387,3.3230567399147264e-05,3.214266368
24354,0.9033951229293598,3.322728763529026e-05,3.213214208
24355,0.9034704838384642,3.322400787143326e-05,3.214287872
24356,0.9031564575684023,3.3220728107576256e-05,3.21772288
24357,0.9027466623362852,3.321744834371925e-05,3.220230144
24358,0.9029684045602334,3.321416857986225e-05,3.212378112
24359,0.9029021996137453,3.321088881600525e-05,3.213214208
24360,0.9026535536785377,3.320760905214825e-05,3.208579072
24361,0.9021501970355166,3.3204329288291244e-05,3.218780672
24362,0.9018581807863666,3.320104952443424e-05,3.219567104
24363,0.9013070310902549,3.319776976057724e-05,3.210739712
24364,0.9011371644464089,3.3194489996720236e-05,3.213277696
24365,0.9006447530788136,3.319121023286324e-05,3.214486528
24366,0.9000101277296199,3.318793046900623e-05,3.20860928
24367,0.8993793726776493,3.318465070514923e-05,3.209718272
24368,0.8991586180467857,3.318137094129223e-05,3.208598528
24369,0.8992728112515761,3.317809117743523e-05,3.217958912
24370,0.8990477369603468,3.317481141357822e-05,3.215448064
24371,0.8995677891623928,3.317153164972122e-05,3.227143168
24372,0.899881088702823,3.316825188586422e-05,3.211634688
24373,0.8996309253078653,3.316497212200722e-05,3.215909376
24374,0.8996128925745143,3.316169235815021e-05,3.209788416
24375,0.8998729489505058,3.3158412594293214e-05,3.21394688
24376,0.9001406166463858,3.315513283043621e-05,3.222105088
24377,0.8999161755334353,3.315185306657921e-05,3.20859136
24378,0.9000229197967564,3.3148573302722205e-05,3.213202432
24379,0.8995407497551059,3.31452935388652e-05,3.222206976
24380,0.8994382579758531,3.31420137750082e-05,3.22178304
24381,0.900000071930117,3.3138734011151204e-05,3.21180416
24382,0.8993620221078164,3.31354542472942e-05,3.21554688
24383,0.8988976553588873,3.3132174483437194e-05,3.208603136
24384,0.8995386615715688,3.312889471958019e-05,3.221257216
24385,0.8991361884534126,3.312561495572319e-05,3.212033024
24386,0.8994080935738747,3.3122335191866185e-05,3.208602112
24387,0.8994601877167588,3.311905542800918e-05,3.21865216
24388,0.8998984564043349,3.311577566415218e-05,3.207488512
24389,0.9006190852954751,3.3112495900295183e-05,3.213347328
24390,0.9001598924904829,3.310921613643818e-05,3.21183488
24391,0.9009264690004056,3.310593637258117e-05,3.217688064
24392,0.9014711542747682,3.3102656608724175e-05,3.208600064
24393,0.9017160125210648,3.309937684486717e-05,3.220744192
24394,0.9019721273466712,3.309609708101017e-05,3.215614464
24395,0.9024752291053301,3.309281731715317e-05,3.228443136
24396,0.902341836685664,3.308953755329616e-05,3.213275136
24397,0.9026882751978701,3.308625778943916e-05,3.209734144
24398,0.9027268564648694,3.3082978025582165e-05,3.225738752
24399,0.9026882591232425,3.307969826172515e-05,3.220996096
24400,0.9020311363361543,3.3076418497868155e-05,3.20850176
24401,0.902222841581679,3.3073138734011157e-05,3.21271552
24402,0.9016577489062911,3.306985897015415e-05,3.22836992
24403,0.9016865724272793,3.3066579206297146e-05,3.211889152
24404,0.9020812887832289,3.306329944244014e-05,3.211493888
24405,0.9023242241091793,3.306001967858314e-05,3.21184256
24406,0.9023340860049939,3.3056739914726145e-05,3.214486528
24407,0.9017067819688236,3.305346015086914e-05,3.2253056
24408,0.9019351340219146,3.3050180387012135e-05,3.209711104
24409,0.9019092140108114,3.3046900623155136e-05,3.212730368
24410,0.9019742637913442,3.304362085929813e-05,3.255320064
24411,0.9018125747371232,3.304034109544113e-05,3.208569344
24412,0.9017133274342632,3.303706133158413e-05,3.208677376
24413,0.901696190800867,3.303378156772712e-05,3.2257664
24414,0.9019007221277571,3.3030501803870125e-05,3.213262336
24415,0.9014711622748292,3.302722204001312e-05,3.218207232
24416,0.9011738495010649,3.3023942276156114e-05,3.212894208
24417,0.9015012549929088,3.3020662512299116e-05,3.211268096
24418,0.9011766043998068,3.301738274844212e-05,3.228297728
24419,0.9009760341927177,3.301410298458511e-05,3.216335872
24420,0.9010549531079596,3.301082322072811e-05,3.224634368
24421,0.9016802530171116,3.300754345687111e-05,3.213214208
24422,0.9022617785213515,3.3004263693014104e-05,3.227330048
24423,0.9020134244253859,3.3000983929157106e-05,3.215614464
24424,0.9021088892547414,3.2997704165300094e-05,3.212143104
24425,0.9019955992652103,3.2994424401443096e-05,3.221380096
24426,0.9016622764011845,3.29911446375861e-05,3.213270528
24427,0.9018714128946885,3.298786487372909e-05,3.21554688
24428,0.9017897039232775,3.298458510987209e-05,3.219429888
24429,0.9019672379409894,3.298130534601509e-05,3.213208064
24430,0.9019305184250698,3.2978025582158084e-05,3.213347328
24431,0.9019345319224521,3.2974745818301086e-05,3.212704256
24432,0.9018167374795303,3.297146605444408e-05,3.221819392
24433,0.9018649214459583,3.2968186290587076e-05,3.227184128
24434,0.9022110385401174,3.296490652673008e-05,3.211428864
24435,0.9021619336516596,3.296162676287308e-05,3.217171456
24436,0.9027351603121496,3.2958346999016074e-05,3.234048
24437,0.9023195634433069,3.295506723515907e-05,3.216342528
24438,0.9025811902829446,3.295178747130207e-05,3.213923328
24439,0.9025807960017118,3.2948507707445066e-05,3.211881472
24440,0.9023461948952172,3.294522794358806e-05,3.224037376
24441,0.9025129076151643,3.294194817973106e-05,3.21158144
24442,0.9027447713224683,3.293866841587406e-05,3.219395072
24443,0.9027037783956621,3.293538865201706e-05,3.252404224
24444,0.903489189123502,3.2932108888160054e-05,3.21623296
24445,0.9034460577496793,3.292882912430305e-05,3.214090752
24446,0.9032123052177485,3.292554936044605e-05,3.221263872
24447,0.902397805735236,3.2922269596589045e-05,3.208864256
24448,0.9021294594963547,3.291898983273205e-05,3.21731072
24449,0.9022301045467611,3.291571006887504e-05,3.218987008
24450,0.9020406000537332,3.291243030501804e-05,3.217496064
24451,0.9020051461306866,3.290915054116104e-05,3.227132928
24452,0.9019802962278481,3.290587077730404e-05,3.227167744
24453,0.9020392137800809,3.290259101344703e-05,3.21329152
24454,0.9022446400520857,3.289931124959003e-05,3.213198848
24455,0.9021856754680629,3.289603148573303e-05,3.212143104
24456,0.902655179448193,3.289275172187603e-05,3.213347328
24457,0.903151200566208,3.288947195801902e-05,3.208587776
24458,0.9035243748535868,3.2886192194162024e-05,3.219375104
24459,0.9039288044383283,3.288291243030502e-05,3.211244032
24460,0.904349104691064,3.287963266644802e-05,3.214043648
24461,0.9046209293638822,3.2876352902591015e-05,3.213448192
24462,0.9047067367692944,3.287307313873401e-05,3.212448768
24463,0.9045053022389766,3.286979337487701e-05,3.21338112
24464,0.9041853174788411,3.286651361102001e-05,3.208602624
24465,0.9046377882396337,3.286323384716301e-05,3.212701184
24466,0.9044510545989033,3.2859954083306003e-05,3.215533056
24467,0.9047650366497691,3.2856674319449e-05,3.213208576
24468,0.9045964713429566,3.2853394555592e-05,3.213270528
24469,0.904766632396495,3.2850114791734995e-05,3.21181952
24470,0.9045738056336995,3.284683502787799e-05,3.212719104
24471,0.9044289766845759,3.284355526402099e-05,3.21320704
24472,0.9038048475270625,3.284027550016399e-05,3.21482752
24473,0.9038911668251967,3.283699573630699e-05,3.215557632
24474,0.9043262421939289,3.283371597244998e-05,3.213465088
24475,0.9047061086673057,3.2830436208592985e-05,3.245105664
24476,0.9045756213780259,3.282715644473598e-05,3.211501568
24477,0.9049035757727688,3.282387668087898e-05,3.219584
24478,0.9041852214507525,3.2820596917021976e-05,3.218208256
24479,0.9039718548156088,3.281731715316497e-05,3.215021056
24480,0.9040854114893591,3.281403738930797e-05,3.212737536
24481,0.9038660632114625,3.2810757625450975e-05,3.214820352
24482,0.9045625706057763,3.280747786159396e-05,3.208485376
24483,0.9049781859334325,3.2804198097736965e-05,3.221263872
24484,0.9044631297740853,3.280091833387996e-05,3.219846656
24485,0.9039571429457283,3.279763857002296e-05,3.238157824
24486,0.9032846959866583,3.2794358806165956e-05,3.211523584
24487,0.9031857725977898,3.279107904230895e-05,3.208596992
24488,0.9026732132211328,3.278779927845195e-05,3.214053888
24489,0.9019188820198178,3.2784519514594955e-05,3.22573056
24490,0.9021900199167431,3.278123975073795e-05,3.215542272
24491,0.9012698105350136,3.2777959986880944e-05,3.208585216
24492,0.9006681874394417,3.2774680223023946e-05,3.240916992
24493,0.9005041583068669,3.277140045916694e-05,3.214176768
24494,0.8999644358083606,3.276812069530994e-05,3.228029952
24495,0.8997394466027617,3.276484093145294e-05,3.220365312
24496,0.8996028762403876,3.276156116759593e-05,3.208710144
24497,0.8992737992946058,3.2758281403738934e-05,3.212697088
24498,0.8997144395392388,3.275500163988193e-05,3.208590336
24499,0.8995935586560517,3.2751721876024924e-05,3.210691584
24500,0.8996013042051345,3.2748442112167926e-05,3.208605696
24501,0.8996615467686206,3.274516234831092e-05,3.216940544
24502,0.8999999971035868,3.274188258445392e-05,3.22789888
24503,0.8996569070965051,3.273860282059692e-05,3.213959168
24504,0.8995858216099442,3.273532305673991e-05,3.211570176
24505,0.8995881102792919,3.2732043292882914e-05,3.21554688
24506,0.899769940758124,3.2728763529025916e-05,3.220489728
24507,0.8999293635506183,3.2725483765168904e-05,3.219288576
24508,0.9002320681419224,3.2722204001311906e-05,3.209811456
24509,0.9003232848923653,3.271892423745491e-05,3.227776
24510,0.9006556721962988,3.27156444735979e-05,3.224918016
24511,0.9009500901773572,3.27123647097409e-05,3.217019904
24512,0.9010224684141577,3.27090849458839e-05,3.2116608
24513,0.9006096094381064,3.2705805182026894e-05,3.219429888
24514,0.9006534891109914,3.2702525418169896e-05,3.2134144
24515,0.9010988855455071,3.269924565431289e-05,3.23033344
24516,0.9015087715815753,3.2695965890455886e-05,3.208494592
24517,0.9019126792345196,3.269268612659889e-05,3.21404672
24518,0.901596955480054,3.268940636274189e-05,3.208595456
24519,0.9013157088030129,3.2686126598884884e-05,3.218780672
24520,0.9005911504011601,3.268284683502788e-05,3.213019136
24521,0.9003260809089988,3.2679567071170874e-05,3.209780224
24522,0.9003086502384394,3.2676287307313876e-05,3.227330048
24523,0.9000538296438754,3.267300754345688e-05,3.208500736
24524,0.9001079128030688,3.2669727779599865e-05,3.224824832
24525,0.8993679998087464,3.266644801574287e-05,3.212704256
24526,0.8995355523767649,3.266316825188587e-05,3.242085888
24527,0.8992255546915112,3.2659888488028864e-05,3.224671744
24528,0.8992807790654479,3.265660872417186e-05,3.208868352
24529,0.8988679286482512,3.265332896031486e-05,3.211896832
24530,0.8993226070905803,3.2650049196457855e-05,3.211549184
24531,0.8991423821094213,3.264676943260086e-05,3.214486528
24532,0.8988384197035338,3.264348966874385e-05,3.225711104
24533,0.899050728859147,3.264020990488685e-05,3.213073408
24534,0.898783623179188,3.263693014102985e-05,3.212448768
24535,0.8990307425463107,3.263365037717285e-05,3.213197824
24536,0.8985317509935703,3.263037061331584e-05,3.21320704
24537,0.8983249896706548,3.262709084945884e-05,3.212143104
24538,0.8984928870515432,3.262381108560184e-05,3.219429888
24539,0.8991092768032104,3.262053132174484e-05,3.22489856
24540,0.8995890394877643,3.261725155788783e-05,3.21271552
24541,0.8998071492742747,3.261397179403083e-05,3.228499456
24542,0.9000759494770318,3.261069203017383e-05,3.206557696
24543,0.8997493077348918,3.260741226631683e-05,3.227403776
24544,0.8997432134021074,3.2604132502459825e-05,3.219636736
24545,0.900002266978845,3.260085273860282e-05,3.211271168
24546,0.8997852559038438,3.259757297474582e-05,3.212263424
24547,0.9006664751493372,3.2594293210888817e-05,3.212488192
24548,0.900592990743462,3.259101344703182e-05,3.214835712
24549,0.9008871704735794,3.258773368317481e-05,3.212143104
24550,0.9009669825085439,3.258445391931781e-05,3.21320704
24551,0.9011613811017014,3.258117415546081e-05,3.212923904
24552,0.9010272790887393,3.2577894391603805e-05,3.219299328
24553,0.900910344964359,3.25746146277468e-05,3.209811456
24554,0.900416981189046,3.25713348638898e-05,3.219411968
24555,0.9004087606654503,3.25680551000328e-05,3.208605184
24556,0.900894553551916,3.25647753361758e-05,3.213207552
24557,0.9003741724998691,3.256149557231879e-05,3.219233792
24558,0.9000254095741548,3.2558215808461795e-05,3.226839552
24559,0.8999817998916843,3.255493604460479e-05,3.219313152
24560,0.9000943480269052,3.255165628074779e-05,3.210547712
24561,0.9005550557584502,3.254837651689078e-05,3.214843392
24562,0.9005792215303517,3.254509675303378e-05,3.20860416
24563,0.9014410802745261,3.254181698917678e-05,3.21714688
24564,0.9023333922983148,3.253853722531978e-05,3.21000704
24565,0.9023834496387281,3.253525746146277e-05,3.214383616
24566,0.9023121109441854,3.2531977697605775e-05,3.212135936
24567,0.90193865502486,3.252869793374877e-05,3.209780224
24568,0.9018373823349247,3.252541816989177e-05,3.217913856
24569,0.9014649544094573,3.2522138406034766e-05,3.213789696
24570,0.9017398517203401,3.251885864217776e-05,3.208866304
24571,0.9015436088104616,3.251557887832076e-05,3.208582656
24572,0.9016454599329154,3.2512299114463764e-05,3.213364224
24573,0.9016656553643406,3.250901935060676e-05,3.248961536
24574,0.9008672997067333,3.2505739586749754e-05,3.212800512
24575,0.9006256125392974,3.2502459822892756e-05,3.212278784
24576,0.9008523197742762,3.249918005903575e-05,3.221857792
24577,0.9005853103371919,3.249590029517875e-05,3.217161728
24578,0.9008946403200389,3.249262053132175e-05,3.209711104
24579,0.9012293602983118,3.248934076746474e-05,3.213211648
24580,0.900984362316376,3.2486061003607744e-05,3.213195776
24581,0.9009722559983493,3.248278123975074e-05,3.223654912
24582,0.9005564785274328,3.2479501475893734e-05,3.21758208
24583,0.9003431870500208,3.2476221712036736e-05,3.21998592
24584,0.9005280187437893,3.247294194817973e-05,3.207673856
24585,0.9005207675966085,3.246966218432273e-05,3.225193472
24586,0.9009076037010527,3.246638242046573e-05,3.227758592
24587,0.9010434641814209,3.246310265660872e-05,3.208607744
24588,0.9011625854423619,3.2459822892751724e-05,3.219383808
24589,0.9017421041554189,3.2456543128894726e-05,3.217913856
24590,0.9010917993573822,3.2453263365037714e-05,3.213927424
24591,0.9011367873413838,3.2449983601180716e-05,3.213315584
24592,0.9013316568857408,3.244670383732372e-05,3.2118272
24593,0.901236535081116,3.244342407346671e-05,3.225711104
24594,0.9018751456527389,3.244014430960971e-05,3.208457728
24595,0.9014942478141166,3.243686454575271e-05,3.209819136
24596,0.9015355618888862,3.2433584781895704e-05,3.21320448
24597,0.9016180495949812,3.2430305018038706e-05,3.218979328
24598,0.9011937858941382,3.24270252541817e-05,3.23620096
24599,0.9012124601038523,3.2423745490324695e-05,3.216490496
24600,0.9010330191845424,3.24204657264677e-05,3.210763776
24601,0.9008537784809596,3.241718596261069e-05,3.212694016
24602,0.9006417747409432,3.2413906198753694e-05,3.213201408
24603,0.900617354727292,3.241062643489669e-05,3.213203456
24604,0.9002573737231433,3.2407346671039684e-05,3.271653376
24605,0.9006369229321717,3.2404066907182685e-05,3.22062848
24606,0.9005084371296107,3.240078714332569e-05,3.217137152
24607,0.9009610854377388,3.2397507379468675e-05,3.213203456
24608,0.9004881224231213,3.239422761561168e-05,3.216953856
24609,0.9007042018519132,3.239094785175468e-05,3.211673088
24610,0.9005758413122384,3.2387668087897674e-05,3.20864
24611,0.9005460911625414,3.238438832404067e-05,3.217186304
24612,0.9000592346963822,3.238110856018367e-05,3.214053888
24613,0.9003306422577588,3.2377828796326665e-05,3.208869888
24614,0.8996177333043306,3.237454903246967e-05,3.219999744
24615,0.8993205156931071,3.237126926861266e-05,3.21075456
24616,0.899323296585062,3.236798950475566e-05,3.21554688
24617,0.8987209592209546,3.236470974089866e-05,3.219495936
24618,0.8989925554030924,3.236142997704165e-05,3.224529408
24619,0.8993584494115203,3.235815021318465e-05,3.212183552
24620,0.8995624058422982,3.235487044932765e-05,3.212448768
24621,0.8999873546985327,3.2351590685470645e-05,3.21273344
24622,0.8998486723480164,3.234831092161365e-05,3.214287872
24623,0.8996353914166684,3.234503115775664e-05,3.208605696
24624,0.8991969916640664,3.2341751393899637e-05,3.244867584
24625,0.8996485529027995,3.233847163004264e-05,3.207811072
24626,0.8990483337387559,3.233519186618564e-05,3.20860672
24627,0.8993833918243763,3.2331912102328635e-05,3.21554688
24628,0.8989130174953607,3.232863233847163e-05,3.208710144
24629,0.8996923307169346,3.232535257461463e-05,3.217913856
24630,0.8995364750016597,3.2322072810757626e-05,3.212194816
24631,0.8995495800886419,3.231879304690063e-05,3.248164352
24632,0.899579913756752,3.231551328304362e-05,3.220827648
24633,0.8996228713085292,3.231223351918662e-05,3.227085312
24634,0.8996854760599672,3.230895375532962e-05,3.211613184
24635,0.8995631578293978,3.230567399147262e-05,3.212711936
24636,0.8997570503791212,3.230239422761561e-05,3.216953856
24637,0.9000475135174929,3.229911446375861e-05,3.21432064
24638,0.8995840965685784,3.2295834699901606e-05,3.208589824
24639,0.898635603832954,3.229255493604461e-05,3.214820352
24640,0.898295443925017,3.22892751721876e-05,3.217402368
24641,0.8974285561134456,3.22859954083306e-05,3.213465088
24642,0.8969568267566501,3.22827156444736e-05,3.221064704
24643,0.8976614132252871,3.22794358806166e-05,3.243753984
24644,0.8970629681748687,3.227615611675959e-05,3.216861696
24645,0.8967387059502653,3.227287635290259e-05,3.212536832
24646,0.897109439788328,3.226959658904559e-05,3.219506688
24647,0.897322989689128,3.226631682518859e-05,3.213206016
24648,0.8974749683085247,3.226303706133158e-05,3.21482752
24649,0.8974582273195847,3.2259757297474584e-05,3.21305088
24650,0.8974305723476573,3.225647753361758e-05,3.214050816
24651,0.8970947400966542,3.225319776976058e-05,3.214043648
24652,0.8972044417375582,3.2249918005903576e-05,3.209749504
24653,0.8973736680226284,3.224663824204657e-05,3.219323904
24654,0.897914580788638,3.224335847818957e-05,3.21305344
24655,0.8976081636289018,3.2240078714332574e-05,3.21336576
24656,0.8971702784785884,3.223679895047557e-05,3.21954816
24657,0.8975165338741499,3.2233519186618564e-05,3.216370688
24658,0.897273504670884,3.223023942276156e-05,3.21954816
